timestamp,cpu,memory,disk
2026-04-24 18:44:58.192588,0.9,79.6,0.7
2026-04-24 18:45:03.194821,1.4,79.7,0.7
2026-04-24 18:45:08.197514,1.0,79.6,0.7
2026-04-24 18:45:13.199641,1.8,79.7,0.7
2026-04-24 18:45:18.202192,4.5,79.8,0.7
2026-04-24 18:45:23.204503,5.1,80.2,0.7
2026-04-24 18:45:28.206811,3.5,80.2,0.7
2026-04-24 18:45:33.209169,1.2,80.2,0.7
2026-04-24 18:45:38.211471,1.8,80.2,0.7
2026-04-24 18:45:43.213902,1.5,80.2,0.7
2026-04-24 18:45:48.216182,1.4,80.1,0.7
2026-04-24 18:45:53.218448,2.2,80.3,0.7
2026-04-24 18:45:58.220655,1.4,80.2,0.7
2026-04-24 18:46:03.223508,1.3,80.2,0.7
2026-04-24 18:46:08.225674,1.6,80.2,0.7
2026-04-24 18:46:13.228069,1.7,80.1,0.7
2026-04-24 18:46:18.230289,2.1,80.0,0.7
2026-04-24 18:46:23.232416,1.5,80.1,0.7
2026-04-24 18:46:28.234778,3.4,79.9,0.7
2026-04-24 18:46:33.237187,1.4,79.9,0.7
2026-04-24 18:46:38.239441,0.9,79.8,0.7
2026-04-24 18:46:43.242178,0.9,79.7,0.7
2026-04-24 18:46:48.244365,0.9,79.8,0.7
2026-04-24 18:46:53.246689,1.9,79.8,0.7
2026-04-24 18:46:58.249235,2.5,79.6,0.7
2026-04-24 18:47:03.251480,2.2,79.6,0.7
2026-04-24 18:47:08.254065,1.4,79.4,0.7
2026-04-24 18:47:13.256566,1.2,79.5,0.7
2026-04-24 18:47:18.258817,1.3,79.4,0.7
2026-04-24 18:47:23.260945,1.1,79.5,0.7
2026-04-24 18:47:28.262329,8.4,79.8,0.7
2026-04-24 18:47:33.265430,27.2,80.8,0.7
2026-04-24 18:47:38.327956,33.1,80.7,0.7
2026-04-24 18:47:43.335450,79.7,83.0,0.7
2026-04-24 18:47:48.337752,48.4,85.8,0.7
2026-04-24 18:47:53.340649,9.4,85.5,0.7
2026-04-24 18:47:58.342800,4.4,85.1,0.7
2026-04-24 18:48:03.347128,4.9,84.6,0.7
2026-04-24 18:48:08.349492,1.8,84.6,0.7
2026-04-24 18:48:13.351895,2.5,84.6,0.7
2026-04-24 18:48:18.354547,1.9,84.6,0.7
2026-04-24 18:48:23.357071,4.8,83.7,0.7
2026-04-24 18:48:28.359670,12.0,84.0,0.7
2026-04-24 18:48:33.362955,20.6,85.4,0.7
2026-04-24 18:48:38.368488,41.8,87.5,0.7
2026-04-24 18:48:43.371765,32.8,88.4,0.7
2026-04-24 18:48:48.373977,29.7,88.5,0.7
2026-04-24 18:48:53.376544,17.2,88.4,0.7
2026-04-24 18:48:58.379579,29.4,88.5,0.7
2026-04-24 18:49:03.381767,22.3,87.7,0.7
2026-04-24 18:49:08.383976,7.8,88.0,0.7
2026-04-24 18:49:13.387502,9.9,87.2,0.7
2026-04-24 18:49:18.390193,10.9,86.9,0.7
2026-04-24 18:49:23.392455,5.6,86.5,0.7
2026-04-24 18:49:28.394794,5.3,85.5,0.7
2026-04-24 18:49:33.397531,18.9,86.5,0.7
2026-04-24 18:49:38.400551,38.1,86.8,0.7
2026-04-24 18:49:43.403254,7.8,86.4,0.7
2026-04-24 18:49:48.405789,13.8,86.4,0.7
2026-04-24 18:49:53.408486,32.3,87.1,0.7
2026-04-24 18:49:58.413619,28.5,88.0,0.7
2026-04-24 18:50:03.421274,15.1,88.0,0.7
2026-04-24 18:50:08.423688,9.5,87.8,0.7
2026-04-24 18:50:13.450326,9.2,87.7,0.7
2026-04-24 18:50:18.453554,33.3,88.2,0.7
2026-04-24 18:50:23.467231,42.1,88.0,0.7
2026-04-24 18:50:28.472838,18.2,88.4,0.7
2026-04-24 18:50:33.475982,9.4,88.3,0.7
2026-04-24 18:50:38.478603,12.2,88.0,0.7
2026-04-24 18:50:43.481082,17.0,88.1,0.7
2026-04-24 18:50:48.483834,20.9,88.3,0.7
2026-04-24 18:50:53.487533,13.7,88.4,0.7
2026-04-24 18:50:58.490294,15.8,88.5,0.7
2026-04-24 18:51:03.492686,8.0,88.2,0.7
2026-04-24 18:51:08.495027,28.1,88.8,0.7
2026-04-24 18:51:13.499199,10.0,86.2,0.7
2026-04-24 18:51:18.501296,11.3,86.0,0.7
2026-04-24 18:51:23.503999,18.3,87.0,0.7
2026-04-24 18:51:28.507042,19.5,86.7,0.7
2026-04-24 18:51:33.510697,13.2,84.4,0.7
2026-04-24 18:51:38.512974,6.5,84.2,0.7
2026-04-24 18:51:43.516237,18.2,84.9,0.7
2026-04-24 18:51:48.522316,32.6,86.5,0.7
2026-04-24 18:51:53.526537,17.2,86.3,0.7
2026-04-24 18:51:58.528740,12.3,86.3,0.7
2026-04-24 18:52:03.531639,25.6,85.7,0.7
2026-04-24 18:52:08.534414,18.0,85.4,0.7
2026-04-24 18:52:13.540989,46.5,85.8,0.7
2026-04-24 18:52:18.546625,54.3,86.4,0.7
2026-04-24 18:52:23.552236,11.7,86.8,0.7
2026-04-24 18:52:28.554611,19.1,86.7,0.7
2026-04-24 18:52:33.557923,25.0,86.3,0.7
2026-04-24 18:52:38.565388,18.9,85.2,0.7
2026-04-24 18:52:43.568246,28.0,85.1,0.7
2026-04-24 18:52:48.571916,23.5,85.2,0.7
2026-04-24 18:52:53.575038,28.2,86.0,0.7
2026-04-24 18:52:58.579718,36.9,86.2,0.7
2026-04-24 18:53:03.583632,18.0,86.7,0.7
2026-04-24 18:53:08.587239,17.4,86.8,0.7
2026-04-24 18:53:13.589478,21.6,86.5,0.7
2026-04-24 18:53:18.591650,31.9,85.7,0.7
2026-04-24 18:53:23.593881,11.2,85.9,0.7
2026-04-24 18:53:28.596918,7.3,85.9,0.7
2026-04-24 18:53:33.599138,21.1,87.3,0.7
2026-04-24 18:53:38.601579,29.5,87.7,0.7
2026-04-24 18:53:43.603829,6.7,87.2,0.7
2026-04-24 18:53:48.606403,35.6,87.8,0.7
2026-04-24 18:53:53.609331,30.7,88.1,0.7
2026-04-24 18:53:58.611928,15.6,87.8,0.7
2026-04-24 18:54:03.614107,10.2,86.7,0.7
2026-04-24 18:54:08.617121,17.7,87.0,0.7
2026-04-24 18:54:13.619821,11.7,86.9,0.7
2026-04-24 18:54:18.622959,17.2,87.1,0.7
2026-04-24 18:54:23.625301,15.4,86.6,0.7
2026-04-24 18:54:28.627522,14.0,86.5,0.7
2026-04-24 18:54:33.632568,29.1,87.0,0.7
2026-04-24 18:54:38.638668,30.5,87.1,0.7
2026-04-24 18:54:43.641470,23.1,87.2,0.7
2026-04-24 18:54:48.645401,25.5,87.1,0.7
2026-04-24 18:54:53.649694,25.2,87.4,0.7
2026-04-24 18:54:58.652466,24.1,87.5,0.7
2026-04-24 18:55:03.655643,28.2,87.4,0.7
2026-04-24 18:55:08.662515,11.1,87.6,0.7
2026-04-24 18:55:13.667230,10.4,86.3,0.7
2026-04-24 18:55:18.669939,14.8,86.3,0.7
2026-04-24 18:55:23.672550,18.2,86.5,0.7
2026-04-24 18:55:28.675507,10.6,86.4,0.7
2026-04-24 18:55:33.677944,18.4,87.1,0.7
2026-04-24 18:55:38.680296,10.1,87.1,0.7
2026-04-24 18:55:43.683001,19.2,87.1,0.7
2026-04-24 18:55:48.686070,37.9,87.6,0.7
2026-04-24 18:55:53.693172,27.2,87.2,0.7
2026-04-24 18:55:58.696527,18.7,87.1,0.7
2026-04-24 18:56:03.699877,23.3,86.9,0.7
2026-04-24 18:56:08.702656,20.7,86.9,0.7
2026-04-24 18:56:13.706471,26.4,87.1,0.7
2026-04-24 18:56:18.709868,21.0,86.9,0.7
2026-04-24 18:56:23.713437,16.5,86.7,0.7
2026-04-24 18:56:28.717931,19.1,86.4,0.7
2026-04-24 18:56:33.722396,14.1,86.5,0.7
2026-04-24 18:56:38.727618,13.8,86.3,0.7
2026-04-24 18:56:43.730830,22.4,86.0,0.7
2026-04-24 18:56:48.733032,14.9,85.7,0.7
2026-04-24 18:56:53.735835,13.9,85.8,0.7
2026-04-24 18:56:58.738171,12.8,85.8,0.7
2026-04-24 18:57:03.740998,21.7,85.4,0.7
2026-04-24 18:57:08.744516,19.1,85.0,0.7
2026-04-24 18:57:13.748616,12.9,85.2,0.7
2026-04-24 18:57:18.753288,14.1,85.4,0.7
2026-04-24 18:57:23.757163,18.9,85.6,0.7
2026-04-24 18:57:28.760369,23.6,86.0,0.7
2026-04-24 18:57:33.764437,22.1,86.1,0.7
2026-04-24 18:57:38.797144,17.9,86.0,0.7
2026-04-24 18:57:43.802389,23.1,85.9,0.7
2026-04-24 18:57:48.807926,22.2,86.0,0.7
2026-04-24 18:57:53.852662,24.8,85.9,0.7
2026-04-24 18:57:58.862490,50.2,86.8,0.7
2026-04-24 18:58:03.866464,22.3,86.7,0.7
2026-04-24 18:58:08.871241,23.1,86.4,0.7
2026-04-24 18:58:13.876965,18.2,86.6,0.7
2026-04-24 18:58:18.881086,19.3,86.5,0.7
2026-04-24 18:58:23.883835,20.3,86.5,0.7
2026-04-24 18:58:28.886982,22.2,86.5,0.7
2026-04-24 18:58:33.890364,19.4,86.4,0.7
2026-04-24 18:58:38.901587,98.1,88.4,0.7
2026-04-24 18:58:43.911856,64.2,87.7,0.7
2026-04-24 18:58:48.915292,49.9,87.2,0.7
2026-04-24 18:58:53.917782,41.2,87.3,0.7
2026-04-24 18:58:58.921871,34.7,87.0,0.7
2026-04-24 18:59:03.924479,23.3,87.0,0.7
2026-04-24 18:59:08.928320,43.9,88.5,0.7
2026-04-24 18:59:13.931399,43.0,85.4,0.7
2026-04-24T19:40:25.309577,0.0,86.3,0.7
2026-04-24T19:40:30.312314,47.6,85.5,0.7
2026-04-24T19:40:35.314476,31.0,86.0,0.7
2026-04-24T19:40:40.316666,40.2,86.3,0.7
2026-04-24T19:40:45.319301,42.0,88.0,0.7
2026-04-24T19:40:50.322573,62.5,88.4,0.7
2026-04-24T19:40:55.328063,26.3,87.4,0.7
2026-04-24T19:41:00.331274,20.5,86.7,0.7
2026-04-24T19:41:05.333685,26.2,88.4,0.7
2026-04-24T19:41:10.336490,20.3,88.7,0.7
2026-04-24T19:41:15.338995,23.9,89.3,0.7
2026-04-24T19:41:20.341215,10.5,88.6,0.7
2026-04-24T19:41:25.343244,13.7,88.4,0.7
2026-04-24T19:41:30.345794,8.8,88.4,0.7
2026-04-24T19:41:35.348456,50.2,88.5,0.7
2026-04-24T19:41:40.352293,85.7,88.8,0.7
2026-04-24T19:41:45.355222,25.5,88.9,0.7
2026-04-24T19:41:50.358174,32.0,89.1,0.7
2026-04-24T19:41:55.361323,41.8,90.3,0.7
2026-04-24T19:42:00.363643,45.4,91.7,0.7
2026-04-24T19:42:05.367181,36.4,92.3,0.7
2026-04-24T19:42:10.369689,35.3,92.9,0.7
2026-04-24T19:42:15.372287,44.1,91.7,0.7
2026-04-24T19:42:20.408577,16.7,91.3,0.7
2026-04-24T19:42:25.411177,26.7,90.8,0.7
2026-04-24T19:42:30.414021,33.6,91.2,0.7
2026-04-24T19:42:35.417685,73.2,90.1,0.7
2026-04-24T19:42:40.424790,65.4,90.9,0.7
2026-04-24T19:42:45.428173,65.3,91.8,0.7
2026-04-24T19:42:50.430731,30.8,92.6,0.8
2026-04-24T19:42:55.432981,22.6,93.7,0.8
2026-04-24T19:43:00.435463,20.8,92.7,0.8
2026-04-24T19:43:05.437716,13.2,92.6,0.8
2026-04-24T19:43:10.441374,25.3,92.2,0.8
2026-04-24T19:43:15.444006,23.7,92.7,0.8
2026-04-24T19:43:20.446218,31.4,93.0,0.8
2026-04-24T19:43:25.449041,37.8,92.9,0.8
2026-04-24T19:43:30.452286,46.6,89.0,0.8
2026-04-24T19:43:35.455204,41.4,89.6,0.8
2026-04-24T19:43:40.458037,53.8,92.2,0.8
2026-04-24T19:43:45.460713,29.1,93.2,0.8
2026-04-24T19:43:50.463668,17.4,92.3,0.8
2026-04-24T19:43:55.466346,12.6,91.9,0.8
2026-04-24T19:44:00.468859,13.6,91.0,0.8
2026-04-24T19:44:05.471157,10.0,91.0,0.8
2026-04-24T19:44:10.473403,13.5,90.9,0.8
2026-04-24T19:44:15.476122,13.5,91.0,0.8
2026-04-24T19:44:20.478749,23.5,89.4,0.8
2026-04-24T19:44:25.481596,11.4,89.5,0.8
2026-04-24T19:44:30.484082,17.4,87.5,0.8
2026-04-24T19:44:35.486795,10.1,87.5,0.8
2026-04-24T19:44:40.489615,13.1,87.5,0.8
2026-04-24T19:44:45.492104,10.3,87.6,0.8
2026-04-24T19:44:50.494715,10.9,87.5,0.8
2026-04-24T19:44:55.497021,12.0,87.6,0.8
2026-04-24T19:45:00.499624,23.9,87.7,0.8
2026-04-24T19:45:05.502077,24.3,88.1,0.8
2026-04-24T19:45:10.504675,25.4,88.2,0.8
2026-04-24T19:45:15.506820,18.0,88.3,0.8
2026-04-24T19:45:20.509308,17.0,89.5,0.8
2026-04-24T19:45:25.513232,11.9,89.4,0.8
2026-04-24T19:45:30.515848,12.0,89.5,0.8
2026-04-24T19:45:35.518236,18.7,89.4,0.8
2026-04-24T19:45:40.521516,21.7,89.7,0.8
2026-04-24T19:45:45.524504,26.3,90.0,0.8
2026-04-24T19:45:50.526671,24.7,90.0,0.8
2026-04-24T19:45:55.529391,26.2,90.3,0.8
2026-04-24T19:46:00.532106,26.7,90.4,0.8
2026-04-24T19:46:05.535063,25.1,90.8,0.8
2026-04-24T19:46:10.537509,25.2,91.3,0.8
2026-04-24T19:46:15.540113,28.4,92.2,0.8
2026-04-24T19:46:20.542407,23.9,92.3,0.8
2026-04-24T19:46:25.545110,19.7,92.2,0.8
2026-04-24T19:46:30.548365,26.8,92.2,0.8
2026-04-24T19:46:35.552108,46.9,90.9,0.8
2026-04-24T19:46:40.554300,34.2,91.3,0.8
2026-04-24T19:46:45.556646,38.0,92.5,0.8
2026-04-24T19:46:50.559207,24.1,91.1,0.8
2026-04-24T19:46:55.562293,30.4,91.6,0.8
2026-04-24T19:47:00.564437,26.4,92.0,0.8
2026-04-24T19:47:05.567606,16.4,91.4,0.8
2026-04-24T19:47:10.569822,13.3,90.9,0.8
2026-04-24T19:47:15.572240,30.0,87.7,0.8
2026-04-24T19:47:20.574695,15.3,87.9,0.8
2026-04-24T19:47:25.577306,21.5,88.8,0.8
2026-04-24T19:47:30.579746,21.0,89.4,0.8
2026-04-24T19:47:35.581983,12.3,89.4,0.8
2026-04-24T19:47:40.584361,18.1,89.3,0.8
2026-04-24T19:47:45.586831,16.8,89.6,0.8
2026-04-24T19:47:50.589543,14.9,89.9,0.8
2026-04-24T19:47:55.592490,13.5,90.0,0.8
2026-04-24T19:48:00.594825,35.5,92.7,0.8
2026-04-24T19:48:05.597131,9.8,92.6,0.8
2026-04-24T19:48:10.599316,15.3,92.4,0.8
2026-04-24T19:48:15.601654,18.9,92.7,0.8
2026-04-24T19:48:20.606271,11.4,91.9,0.8
2026-04-24T19:48:25.608760,18.0,91.3,0.8
2026-04-24T19:48:30.612152,17.7,91.6,0.8
2026-04-24T19:48:35.614271,30.1,92.0,0.8
2026-04-24T19:48:40.617451,33.9,88.5,0.8
2026-04-24T19:48:45.619936,29.4,88.9,0.8
2026-04-24T19:48:50.622473,26.2,88.9,0.8
2026-04-24T19:48:55.625237,23.1,89.1,0.8
2026-04-24T19:49:00.628064,25.2,89.3,0.8
2026-04-24T19:49:05.630668,30.2,89.4,0.8
2026-04-24T19:49:10.633339,32.6,89.7,0.8
2026-04-24T19:49:15.635454,23.3,89.7,0.8
2026-04-24T19:49:20.638198,22.4,89.3,0.8
2026-04-24T19:49:25.641185,23.9,89.3,0.8
2026-04-24T19:49:30.643437,24.9,89.3,0.8
2026-04-24T19:49:35.645862,16.4,89.3,0.8
2026-04-24T19:49:40.648079,10.5,89.4,0.8
2026-04-24T19:49:45.650424,10.1,87.4,0.8
2026-04-24T19:49:50.652941,15.6,88.2,0.8
2026-04-24T19:49:55.655025,14.6,87.9,0.8
2026-04-24T19:50:00.657470,6.1,87.7,0.8
2026-04-24T19:50:05.660125,6.8,87.7,0.8
2026-04-24T19:50:10.662437,7.8,87.3,0.8
2026-04-24T19:50:15.664661,5.7,87.3,0.8
2026-04-24T19:50:20.667624,10.8,88.3,0.8
2026-04-24T19:50:25.670430,18.9,88.5,0.8
2026-04-24T19:50:30.672855,24.4,88.7,0.8
2026-04-24T19:50:35.675954,21.6,88.9,0.8
2026-04-24T19:50:40.678105,15.2,83.2,0.8
2026-04-24T19:50:45.680403,20.3,84.6,0.8
2026-04-24T19:50:50.682881,34.9,85.3,0.8
2026-04-24T19:50:55.685195,41.7,85.8,0.8
2026-04-24T19:51:00.701238,74.4,87.4,0.8
2026-04-24T19:51:05.703517,42.1,87.6,0.8
2026-04-24T19:51:10.705690,34.9,85.5,0.8
2026-04-24T19:51:15.708139,29.4,85.6,0.8
2026-04-24T19:51:20.710837,34.8,86.1,0.8
2026-04-24T19:51:25.713101,18.2,86.7,0.8
2026-04-24T19:51:30.715574,14.2,87.4,0.8
2026-04-24T19:51:35.718802,17.8,87.5,0.8
2026-04-24T19:51:40.721954,24.5,86.2,0.8
2026-04-24T19:51:45.724046,20.8,85.3,0.8
2026-04-24T19:51:50.726565,27.0,85.3,0.8
2026-04-24T19:51:55.729430,27.2,85.9,0.8
2026-04-24T19:52:00.733145,28.7,86.0,0.8
2026-04-24T19:52:05.752923,38.5,86.3,0.8
2026-04-24T19:52:10.756977,90.9,86.2,0.8
2026-04-24T19:52:15.764313,88.6,87.4,0.8
2026-04-24T19:52:20.769200,49.5,84.6,0.8
2026-04-24T19:52:25.771858,17.8,84.0,0.8
2026-04-24T19:52:30.774102,9.9,84.1,0.8
2026-04-24T19:52:35.776440,26.3,84.3,0.8
2026-04-24T19:52:40.779114,43.0,84.6,0.8
2026-04-24T19:52:45.781833,43.3,84.7,0.8
2026-04-24T19:52:50.785173,34.6,85.0,0.8
2026-04-24T19:52:55.789102,25.8,85.5,0.8
2026-04-24T19:53:00.791389,28.1,87.6,0.8
2026-04-24T19:53:05.794110,27.1,87.9,0.8
2026-04-24T19:53:10.800514,40.7,89.1,0.8
2026-04-24T19:53:15.805899,69.4,88.0,0.8
2026-04-24T19:53:20.810933,55.4,87.8,0.8
2026-04-24T19:53:25.814072,28.7,88.2,0.8
2026-04-24T19:53:30.816772,14.1,88.2,0.8
2026-04-24T19:53:35.819643,11.0,88.6,0.8
2026-04-24T19:53:40.821883,9.5,88.1,0.8
2026-04-24T19:53:45.824553,14.9,88.2,0.8
2026-04-24T19:53:50.827065,13.1,88.3,0.8
2026-04-24T19:53:55.830574,13.1,88.4,0.8
2026-04-24T19:54:00.833480,21.6,86.4,0.8
2026-04-24T19:54:05.835863,21.6,85.5,0.8
2026-04-24T19:54:10.838663,26.5,80.6,0.8
2026-04-25T10:36:48.171454,0.0,79.1,0.8
2026-04-25T10:36:53.192045,56.9,80.7,0.8
2026-04-25T10:36:58.241080,88.8,82.0,0.8
2026-04-25T10:37:24.311500,0.0,85.7,0.8
2026-04-25T10:37:29.314319,32.3,86.0,0.8
2026-04-25T10:37:34.316615,15.4,86.7,0.8
2026-04-25T10:37:39.319618,8.6,86.7,0.8
2026-04-25T10:37:44.322792,6.5,86.3,0.8
2026-04-25T10:37:49.325952,17.0,86.6,0.8
2026-04-25T10:37:54.328898,16.8,86.0,0.8
2026-04-25T10:37:59.331316,25.2,86.4,0.8
2026-04-25T10:38:04.334515,13.1,86.6,0.8
2026-04-25T10:38:09.337491,39.1,87.5,0.8
2026-04-25T10:38:14.339991,27.2,87.9,0.8
2026-04-25T10:38:19.342376,23.5,87.5,0.8
2026-04-25T10:38:24.345089,27.4,86.0,0.8
2026-04-25T10:38:29.357259,27.4,86.6,0.8
2026-04-25T10:38:34.363518,31.6,88.1,0.8
2026-04-25T10:38:39.368283,55.2,90.6,0.8
2026-04-25T10:38:44.412816,58.5,91.5,0.8
2026-04-25T10:38:49.418949,42.2,89.8,0.8
2026-04-25T10:38:54.421583,42.3,88.2,0.8
2026-04-25T10:38:59.425436,42.0,89.1,0.8
2026-04-25T10:39:04.428157,25.1,89.1,0.8
2026-04-25T10:39:09.431707,29.1,89.9,0.8
2026-04-25T10:39:14.435872,28.0,90.0,0.8
2026-04-25T10:39:19.438303,20.2,90.3,0.8
2026-04-25T10:39:24.440441,24.2,90.7,0.8
2026-04-25T10:39:29.442924,20.3,90.8,0.8
2026-04-25T10:39:34.445888,8.1,90.3,0.8
2026-04-25T10:39:39.448197,24.8,90.5,0.8
2026-04-25T10:39:44.450577,14.8,90.4,0.8
2026-04-25T10:39:49.453759,34.7,90.2,0.8
2026-04-25T10:39:54.456970,61.4,93.2,0.8
2026-04-25T10:39:59.459741,19.8,92.8,0.8
2026-04-25T10:40:04.463049,12.0,92.6,0.8
2026-04-25T10:40:09.466240,19.2,92.9,0.8
2026-04-25T10:40:14.468567,10.7,92.8,0.8
2026-04-25T10:40:19.471966,9.4,92.8,0.8
2026-04-25T10:40:24.474650,18.1,92.4,0.8
2026-04-25T10:40:29.477342,6.8,90.0,0.8
2026-04-25T10:40:34.479829,11.6,90.2,0.8
2026-04-25T10:40:39.483740,24.4,90.7,0.8
2026-04-25T10:40:44.486877,19.2,91.0,0.8
2026-04-25T10:40:49.489552,18.6,90.7,0.8
2026-04-25T10:40:54.491848,37.4,90.0,0.8
2026-04-25T10:40:59.494599,35.8,88.5,0.8
2026-04-25T10:41:04.497158,14.1,87.7,0.8
2026-04-25T10:41:09.499454,17.2,87.7,0.8
2026-04-25T10:41:14.501846,10.6,87.3,0.8
2026-04-25T10:41:19.504406,11.8,87.5,0.8
2026-04-25T10:41:24.506784,11.8,87.3,0.8
2026-04-25T10:41:29.508960,9.9,87.2,0.8
2026-04-25T10:41:34.511476,18.9,87.2,0.8
2026-04-25T10:41:39.513759,10.5,87.3,0.8
2026-04-25T10:41:44.516360,18.7,87.2,0.8
2026-04-25T10:41:49.518757,20.4,86.8,0.8
2026-04-25T10:41:54.521138,18.5,86.9,0.8
2026-04-25T10:41:59.523700,17.9,86.8,0.8
2026-04-25T10:42:04.526717,15.3,87.1,0.8
2026-04-25T10:42:09.529326,19.7,87.9,0.8
2026-04-25T10:42:14.531883,13.5,88.3,0.8
2026-04-25T10:42:19.534816,8.2,88.2,0.8
2026-04-25T10:42:24.537633,7.9,88.0,0.8
2026-04-25T10:42:29.540305,11.3,88.4,0.8
2026-04-25T10:42:34.543313,17.2,88.2,0.8
2026-04-25T10:42:39.546031,19.1,83.7,0.8
2026-04-25T10:42:44.548471,10.9,83.1,0.8
2026-04-25T10:42:49.551340,20.6,83.0,0.8
